course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140499230,"Data Center TCP (DCTCP)Mohammad Alizadeh , Albert Greenberg , David A. Maltz , Jitendra Padhye ,Parveen Patel , Balaji Prabhakar , Sudipta Sengupta , Murari SridharanMicrosoft ResearchStanford University{albert, dmaltz, padhye, parveenp,",4/5/22 15:30,12,c1868c6778d9d5a8519bbc9815329ad75d4a9e25,FALSE,https://www.coursehero.com/file/140499230/Rec11-DCTCPpdf/,Rec11 - DCTCP.pdf,1,,Other,,1.00001E+14,GeneralWorldMoose15,700,0.001428571,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140499043,"SALTZER ET AL.End-to-End Arguments in System Design1END-TO-END ARGUMENTS IN SYSTEM DESIGNJ.H. Saltzer, D.P. Reed and D.D. Clark*M.I.T. Laboratory for Computer ScienceThis paper presents a design principle that helps guide placement of functions amon",4/5/22 15:30,10,87df21e708e8e31b5fce5e448dcbedc375485a44,FALSE,https://www.coursehero.com/file/140499043/Rec13-Endtoendpdf/,Rec13 - Endtoend.pdf,1,,Essay,,1.00001E+14,GeneralWorldMoose15,700,0.001428571,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839589,"6.033 Spring 2019Lecture #9Link-state RoutingDistance-vector Routing6.033 | spring 2019 | lacurts@mit.eduInternet of ProblemsHow do we route (and address)scalably, while dealing withissues of policy and economy?How do we transport datascala",4/4/19 22:37,80,992cce97f5eddb6b5e13585e14e876892015d3bf,FALSE,https://www.coursehero.com/file/39839589/s09pdf/,s09.pdf,2,,Slides,,1.00001E+14,plahera,1797,0.001112966,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839550,6.033 Spring 2019Lecture #4Bounded BuffersConcurrencyLocks6.033 | spring 2019 | lacurts@mit.eduoperating systems enforce modularityon a single machine using virtualizationin order to enforce modularity + build an effective operating system,4/4/19 22:37,21,fa5e3ab116d6f2426bcf1d05ba6b9c4a64f68f3e,FALSE,https://www.coursehero.com/file/39839550/s04pdf/,s04.pdf,2,,Slides,,1.00001E+14,plahera,1797,0.001112966,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839535,"6.033 - Networking: Routing (BGP)Lecture 10Katrina LaCurts, lacurts@mit.edu0. Introduction- Today: routing, some addressing- Enormous growth of Internet =&gt; routing protocols redesigned toscale, and also to enforce policy.- Problem: DV and LS don't ",4/4/19 22:37,4,d1e728ebd85a450f297bc7c1252b55967f083d9d,TRUE,https://www.coursehero.com/file/39839535/l10pdf/,l10.pdf,2,,Notes,,1.00001E+14,plahera,1797,0.001112966,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839526,6.033 Spring 2019Lecture #5ThreadsCondition VariablesPreemption6.033 | spring 2019 | lacurts@mit.eduoperating systems enforce modularityon a single machine using virtualizationin order to enforce modularity + build an effective operating sy,4/4/19 22:37,31,d6d41c293310b86678c960efaf37c50025428fcc,FALSE,https://www.coursehero.com/file/39839526/s05pdf/,s05.pdf,2,,Slides,,1.00001E+14,plahera,1797,0.001112966,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839503,"6.033 - Intro to Computer SystemsLecture 1Katrina LaCurts, lacurts@mit.edu1. Introduction to Systems- What is a system?- Complexity makes building systems difficult2. Why is Complexity Bad?- Limits what we can build- Causes lots of other problems",4/4/19 22:37,1,c0f56538b1a19c47ef8e8a923971b64860875fc1,TRUE,https://www.coursehero.com/file/39839503/l01pdf/,l01.pdf,2,notes,Notes,Notes,1.00001E+14,plahera,1797,0.001112966,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839502,"6.033 - Operating Systems: StructureLecture 6Katrina LaCurts, lacurts@mit.edu1. Virtual Machines- How to run multiple OSes on one machine?- Constraint: compatibility. Don't want to change existing kernelcode.- We'll run multiple virtual machines (V",4/4/19 22:37,3,8cd6227bbcc86eea1b5a574d68a9d917f747f473,TRUE,https://www.coursehero.com/file/39839502/l06pdf/,l06.pdf,2,,Notes,,1.00001E+14,plahera,1797,0.001112966,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839475,6.033 Spring 2019Lecture #3Operating systemsVirtual memoryOS abstractions6.033 | spring 2019 | lacurts@mit.eduLingering ProblemClientinternetServerload(amazon.com/buy.html?hands)what if we don't want our modules to be on entirelysepar,4/4/19 22:37,21,54aae2c0b569dc4d9e006337a0d49b320e3c3b8a,FALSE,https://www.coursehero.com/file/39839475/s03pdf/,s03.pdf,2,,Slides,,1.00001E+14,plahera,1797,0.001112966,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839565,"6.033: Networking - In-network Resource ManagementLecture 12Katrina LaCurts, lacurts@mit.edu0. Introduction- Last time: TCP CC. Massive success. Doesn't require us to changethe network, is something machines can opt-in to (don't have tohave reliable",4/4/19 22:37,6,83d7969841160a08953ae30b55eb21e1492b0215,TRUE,https://www.coursehero.com/file/39839565/l12pdf/,l12.pdf,1,,Notes,,1.00001E+14,plahera,1797,0.000556483,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839548,"6.033 - Networking: IntroductionLecture 8Katrina LaCurts, lacurts@mit.edu0. Welcome to networking- How networks work is a big part of systems- Network = source of failure for many systems. Why?- Today: intro to network / history of Internet. Look fo",4/4/19 22:37,3,12efdca4103314f9ba11d7f5061e51da63a5a240,TRUE,https://www.coursehero.com/file/39839548/l08pdf/,l08.pdf,1,,Notes,,1.00001E+14,plahera,1797,0.000556483,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839525,,4/4/19 22:56,15,b16bc84d79a08a762734606fac67dae31f063b51,FALSE,https://www.coursehero.com/file/39839525/s17-1pdf/,s17_1.pdf,1,,Other,,1.00001E+14,plahera,1797,0.000556483,3/5/24 10:00,
2990448,35250644,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2024,35250644,224612554,6.033 Spring 2021Lecture #6: Virtual Machines and Performancewrapping up operating systemsKatrina LaCurts | lacurts@mit.edu | 6.033 2021operating systems enforce modularity on a single machine using virtualizationin order to enforce modularity + hav,2/5/24 21:12,13,187e0a5a0429219b188a1cbbb75a2a550a5ac2fb,FALSE,https://www.coursehero.com/file/224612554/s06-virtual-machinepdf/,s06 virtual machine.pdf,0,,,,1.00001E+14,SuperIronHamster5767,29,0,3/5/24 10:00,
2990448,32642127,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32642127,220182581,6.1800 Spring 2023Lecture #20: Replicated State Machineshigh availability + single-copy consistencyKatrina LaCurts | lacurts@mit.edu | 6.1800 20236.1800 in the newshttps:/www.nytimes.com/2023/04/21/us/spacex-rocket-dust-texas.htmlKatrina LaCurts | ,12/3/23 11:58,30,da4b81966375290457d2a4551a3054c48107d7db,FALSE,https://www.coursehero.com/file/220182581/s20pdf/,s20.pdf,0,,,,1.00001E+14,KidThunder10421,93,0,3/5/24 10:00,
2990448,32642127,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32642127,220182579,6.1800 Spring 2023Lecture #24: Torwhat to do when secure channels aren't enoughKatrina LaCurts | lacurts@mit.edu | 6.1800 20236.1800 in the newshttps:/arstechnica.com/information-technology/2023/05/report-microsoftplans-privacy-first-chatgpt-for-bus,12/3/23 11:58,27,11d051d7f56b20a28abec1f061378e28d6cf3a68,FALSE,https://www.coursehero.com/file/220182579/s24pdf/,s24.pdf,0,,,,1.00001E+14,KidThunder10421,93,0,3/5/24 10:00,
2990448,32642127,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32642127,220182571,"6.1800 Spring 2023Lecture #18: Isolationwhat do we want from isolation, and how do we get it?Katrina LaCurts | lacurts@mit.edu | 6.1800 20236.1800 in the newshttps:/www.nytimes.com/2023/04/09/business/bitcoin-mining-electricity-pollution.htmlKatrin",12/3/23 11:58,29,5ffd01ed1cc46845375d873774a95d24e6e1c92c,FALSE,https://www.coursehero.com/file/220182571/s18pdf/,s18.pdf,0,,,,1.00001E+14,KidThunder10421,93,0,3/5/24 10:00,
2990448,32642127,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32642127,220182455,6.1800 Spring 2023Lecture #21: Authenticationauthenticating users through the magic of (salted) hash functionsKatrina LaCurts | lacurts@mit.edu | 6.1800 2023steps towards building a more secure system1. be clear about goals (policy)2. be clear abou,12/3/23 11:58,26,5e89dd0b52c6ddb70a79f579ba95b6bcac5dc105,FALSE,https://www.coursehero.com/file/220182455/s21pdf/,s21.pdf,0,,,,1.00001E+14,KidThunder10421,93,0,3/5/24 10:00,
2990448,32642127,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32642127,220182419,6.1800 Spring 2023Lecture #17: Atomicity via Loggingsuperior to shadow copies in almost every wayKatrina LaCurts | lacurts@mit.edu | 6.1800 20236.1800 in the newshttps:/cloud.google.com/blog/topics/systems/tpu-v4-enables-performance-energy-and-co2e-,12/3/23 11:58,33,f5afdca15c3bc60e3067b80b4d95505878a26fe6,FALSE,https://www.coursehero.com/file/220182419/s17pdf/,s17.pdf,0,,,,1.00001E+14,KidThunder10421,93,0,3/5/24 10:00,
2990448,32642127,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32642127,220182390,6.1800 Spring 2023Lecture #25: Network-based attackspreventing access  denying service  to online resourcesKatrina LaCurts | lacurts@mit.edu | 6.1800 20236.1800 in the newshttps:/www.vice.com/en/article/m7vzjb/location-data-abortion-clinics-safegr,12/3/23 11:58,17,1b6ecd14b9348d76e2eda799d5df8977db5e922f,FALSE,https://www.coursehero.com/file/220182390/s25pdf/,s25.pdf,0,,,,1.00001E+14,KidThunder10421,93,0,3/5/24 10:00,
2990448,32642127,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32642127,220182375,6.1800 Spring 2023Lecture #23: Secure Channelsconfidentiality and integrity through the magic of cryptographyKatrina LaCurts | lacurts@mit.edu | 6.1800 20236.1800 in the newshttps:/arstechnica.com/information-technology/2023/05/two-core-unix-like-ut,12/3/23 11:58,26,627e52426b1ae37f30a719bccec51a84153f1c85,FALSE,https://www.coursehero.com/file/220182375/s23pdf/,s23.pdf,0,,,,1.00001E+14,KidThunder10421,93,0,3/5/24 10:00,
2990448,32642127,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32642127,220182344,"6.1800 Spring 2023Lecture #22: Low-level Exploitssmashing stacks, trusting trustKatrina LaCurts | lacurts@mit.edu | 6.1800 2023username saltslow_hash(password|salt)TU6kbcuPm7jA./IQYZG.8O rBda9fbnXhUCWi6c9MjlUtQFlK1I4Squser1y7oSC2QsrvXTzEZlDZFdwu ",12/3/23 11:58,22,7b7cd85d7344fff8700abb1d47f439da3aa29005,FALSE,https://www.coursehero.com/file/220182344/s22pdf/,s22.pdf,0,,,,1.00001E+14,KidThunder10421,93,0,3/5/24 10:00,
2990448,31667302,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,4,Summer,1,2023,31667302,207696805,"6.033	systems	critique:	preparation	worksheet			Paper		Summary	of	system:	What	is	it?	What	does	it	do?				Does	DNS	respond	to	a	previous	system?	What	problem	is	solved	by	DNS?			What	are	the	modules	of	the	system?	How	do	they	interact",7/6/23 21:52,3,6f49a2de7d65acc990beb79bcf3fe1f7be004b20,FALSE,https://www.coursehero.com/file/207696805/40c59cdf5cc3002f4f5752bcd63188fe-MIT6-033S18-Crit1Worksheetpdf/,40c59cdf5cc3002f4f5752bcd63188fe_MIT6_033S18_Crit1Worksheet.pdf,0,,Notes,,1.00001E+14,BruhMomentoz,243,0,3/5/24 10:00,
2990448,28859967,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2023,28859967,202114638,"2014 IEEE Security and Privacy WorkshopsTowards Forensic Analysis of Attacks with DNSSECHaya Shulman and Michael WaidnerFachbereich InformatikTechnische Universitat Darmstadt{haya.shulman, michael.waidner}@cased.deAbstractDNS cache poisoning is a ",5/5/23 14:06,8,0d412391a0a11d0c104fe597a6850e4cadd8d73d,FALSE,https://www.coursehero.com/file/202114638/dnssecpdf/,dnssec.pdf,0,,Essay,,1.00001E+14,ChancellorWater13858,305,0,3/5/24 10:00,
2990448,28859967,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2023,28859967,199318424,"Each 6.1800 lecture will come with an outline. You can fill this in during lecture, after lecture, ornot at all  it's entirely up to you how you use it. The goal of these outlines is to help youunderstand the main points that you should be taking away ",4/14/23 9:21,1,fad306cb08e547ed0a8807685f0518d4610323f9,FALSE,https://www.coursehero.com/file/199318424/l05pdf/,l05.pdf,0,,Notes,,1.00001E+14,ChancellorWater13858,326,0,3/5/24 10:00,
2990448,28859967,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2023,28859967,199318224,6.1800 in the newshttps:/www.bostonglobe.com/2023/02/14/metro/that-stream-lightssky-theyre-starlink-satellites-heres-when-you-can-see-them-tonight/Katrina LaCurts | lacurts@mit.edu | 6.1800 20236.1800 in the newshttps:/ ndstarlink.com/#4931972;3fih,4/14/23 9:22,85,76b4bc697f6a0eb7920e8e10fd0129b0c07f25a5,TRUE,https://www.coursehero.com/file/199318224/s04-longpdf/,s04-long.pdf,0,,,,1.00001E+14,ChancellorWater13858,326,0,3/5/24 10:00,
2990448,28859967,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2023,28859967,199318137,"Each 6.1800 lecture will come with an outline. You can fill this in during lecture, after lecture, ornot at all  it's entirely up to you how you use it. The goal of these outlines is to help youunderstand the main points that you should be taking away ",4/14/23 9:22,1,c9568f71b5ddf4ced1a841ef343fa77f0aa7a5a6,FALSE,https://www.coursehero.com/file/199318137/l01pdf/,l01.pdf,0,,Notes,,1.00001E+14,ChancellorWater13858,326,0,3/5/24 10:00,
2990448,28859967,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2023,28859967,198315144,Recitation 17  ZFSZFS' Goals Data integrity Simple administration ScalabilityModules Storage pool allocator Allows for separation of filesystem specification and creation from disk allocation.Filesystem size can be dynamic. Metadata stored,4/6/23 15:14,1,9312645755db60c25c7186c98c83517ddb6ca162,FALSE,https://www.coursehero.com/file/198315144/ZFS-Notespdf/,ZFS Notes.pdf,0,,Notes,,1.00001E+14,bjyh2004,334,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510693,,4/5/22 15:30,14,fbbe1487b9f4fe55cb543738f56342f905a97241,FALSE,https://www.coursehero.com/file/140510693/Rec3-4-Unixpdf/,Rec3-4 - Unix.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510290,,4/5/22 15:25,1,951127523e48bce494ce2101ce28e003c525ce41,FALSE,https://www.coursehero.com/file/140510290/r08-Notes-Encapsulationpdf/,r08 Notes Encapsulation.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510281,,4/5/22 15:25,1,7cd3d0ec6e4a560c6fbb03b38b84a92b7ed934b6,FALSE,https://www.coursehero.com/file/140510281/r05-Notes-Eraserpdf/,r05 Notes Eraser.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510239,,4/5/22 15:25,1,9a62aa79a9deb359af51fed37581ba895f136596,FALSE,https://www.coursehero.com/file/140510239/r01-Notespdf/,r01 Notes.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510233,,4/5/22 15:25,1,1bd8c9943b283961b7343ed11efc72199b64a43c,FALSE,https://www.coursehero.com/file/140510233/r04-Notes-UNIX-2pdf/,r04 Notes UNIX 2.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510226,,4/5/22 15:25,1,8db194467c73d527c7542eea74939725b6f85d89,FALSE,https://www.coursehero.com/file/140510226/r12-Notes-CDNspdf/,r12 Notes CDNs.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510212,,4/5/22 15:25,1,eb47782fb7c6b51b0cae8f538f2df85dd4382296,FALSE,https://www.coursehero.com/file/140510212/r10-Notes-DARPApdf/,r10 Notes DARPA.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510204,,4/5/22 15:25,1,b39fe2be20b493e67ae20cac8fc2e448b42dc99c,FALSE,https://www.coursehero.com/file/140510204/r09-Notes-RONpdf/,r09 Notes RON.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510168,,4/5/22 15:25,1,b76f47c05a7bdfcc1254b80e12a2731a114d7ad7,FALSE,https://www.coursehero.com/file/140510168/r07-Notes-Ethernetpdf/,r07 Notes Ethernet.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510161,,4/5/22 15:25,1,d6c81341b192fb1346e70e7e6321ce53986fcdc8,FALSE,https://www.coursehero.com/file/140510161/r03-Notes-UNIX-1pdf/,r03 Notes UNIX 1.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510157,,4/5/22 15:25,1,e150400fd7cee3e7a9794c195ea26351f179290b,FALSE,https://www.coursehero.com/file/140510157/r11-Notes-DCTCPpdf/,r11 Notes DCTCP.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510146,,4/5/22 15:25,1,a60af863ccecc562387bbbabe03196bcc45656bb,FALSE,https://www.coursehero.com/file/140510146/r13-Notes-E2Epdf/,r13 Notes E2E.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,140510142,,4/5/22 15:25,2,cf2de1fe084e31b9a7b93da58be6b246c270e5fa,FALSE,https://www.coursehero.com/file/140510142/r02-Notes-DNSpdf/,r02 Notes DNS.pdf,0,,Other,,1.00001E+14,GeneralWorldMoose15,700,0,3/5/24 10:00,
2990448,2990448,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990448,67205372,6.033 Spring 2017Lecture #26The Importance of PolicyorMiscellaneous topics that youshould know about and that wecouldn't fit into the syllabus thissemester.6.033 | spring 2017 | lacurts@mit.edunet neutralityPrevious Lectures2015 FCC ruling pro,8/31/20 1:20,14,b197dbade86c8e93e26d1e595ab58cddd6918e4b,TRUE,https://www.coursehero.com/file/67205372/s26pdf/,s26.pdf,0,,Slides,,1.00001E+14,MagistrateValor752,1282,0,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839564,,4/4/19 22:56,11,3f616cedfa0c5168df186a1386c1efdd618188a4,FALSE,https://www.coursehero.com/file/39839564/s18-1pdf/,s18_1.pdf,0,,Other,,1.00001E+14,plahera,1797,0,3/5/24 10:00,
2990448,10173722,Computer System Engineering,33,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990448-6033/,1105,Massachusetts Institute of Technology,3,Spring,0,2019,10173722,39839552,"6.033 Spring 2019Lecture #12In-network resource management Queue management schemes Traffic differentiation6.033 | spring 2019 | lacurts@mit.eduInternet of ProblemsHow do we route (and address)scalably, while dealing withissues of policy and",4/4/19 22:37,18,8eb295221447deb8364369d1656ee7ab3192bac5,TRUE,https://www.coursehero.com/file/39839552/s12pdf/,s12.pdf,0,,Slides,,1.00001E+14,plahera,1797,0,3/5/24 10:00,
