course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_string,user_id,username,final_date,diff_days,avg_views
4426565,4426565,Algorithms,374,CS,4513,1910352,"Pitt,L",0,"Pitt,L",1910352,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2015,4426565,16452171,"Fall2014Midterm1HappyChineseNewYear!Wisheveryoneacetheexam:)Thanks1. a. True(iffalsethenfalseistrue?k)(http:/en.wikipedia.org/wiki/Truth_table#Logical_implication)b. FalsebecauseL1andL2wouldbothhavetoberegularsubtlecc. TrueIfLwasregular,theni",10/1/16 20:18,4,f1b83199bdd8f33f86ae46a6944c7030d84edb0f,TRUE,FALSE,https://www.coursehero.com/file/16452171/374Spring2015Midterm1Solutions/,374Spring2015Midterm1Solutions,48,test_prep,Test prep,1.00E+14,panda455,3/5/24 10:00,2712,0.017699115
4426565,4930157,Algorithms,374,CS,4513,1087238,Chandra Chekuri,0,Chandra Chekuri,1087238,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4930157,13194813,"CS 374: Algorithms &amp; Models of Computation,Fall 2015NP and Polynomial TimeReductionsLecture 23November 17, 2015Chandra &amp; Manoj (UIUC)CS3741Fall 20151 / 64Part INP, Showing Problems to be in NPChandra &amp; Manoj (UIUC)CS3742Fall 20152 / 64NP",1/25/16 8:19,119,dfdf37a3ab5721df42f38cb22da452f3e80610f2,TRUE,FALSE,https://www.coursehero.com/file/13194813/23-np-and-poly-time-reductions/,23-np-and-poly-time-reductions,52,notes,Notes,1.00E+14,detree,3/5/24 10:00,2962,0.017555706
5061224,5061224,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/5061224-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2014,5061224,27744284,"CS 374: Algorithms and Models of Computation, Fall 2015Midterm 2 November 9, 2015Name:NetID:SectionABCDEFGHIJTime9am 10am 11am 12 noon 1pm 1pm 2pm 2pm 3pm 3pmRoom 1304 1304 130413041304 1105 1304 1105 1304 1105#12345Max151510",1/19/18 22:45,9,04526de41d8695deaa5255572d87af9a3dcfb687,TRUE,FALSE,https://www.coursehero.com/file/27744284/midterm2pdf/,midterm2.pdf,39,test_prep,Test prep,1.00E+14,ZhikaiG,3/5/24 10:00,2237,0.017434063
4426565,4930157,Algorithms,374,CS,4513,1087238,Chandra Chekuri,0,Chandra Chekuri,1087238,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4930157,13194811,"CS 374: Algorithms &amp; Models of Computation,Fall 2015Algorithms for MinimumSpanning TreesLecture 18October 27, 2015Chandra &amp; Manoj (UIUC)CS3741Fall 20151 / 40Part IAlgorithms for Minimum SpanningTreeChandra &amp; Manoj (UIUC)CS3742Fall 20152 ",1/25/16 8:19,102,4ba839f4a3eaf41717c290294af563f3c8422598,FALSE,FALSE,https://www.coursehero.com/file/13194811/18-mst/,18-mst,50,notes,Notes,1.00E+14,detree,3/5/24 10:00,2962,0.016880486
4426565,28302373,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28302373,202476975,tomework 2Problem 2jerry 4eny LivWarren 12Warren LiandrewChendmyIdseam is S Oneyesadditional is will continue 6 be acceptedysince the suffix will remain7 STfoD3o 1ToI goGarbageIdoDD21OD4lThestates Di inwhich i is whatt t,5/8/23 18:55,2,84747cadd2c90cb1c0cfd66fd95b4e16656e53a4,FALSE,FALSE,https://www.coursehero.com/file/202476975/Homework-2-Problem-2pdf/,Homework_2_Problem_2.pdf,5,,,1.00E+14,EarlTitanium11034,3/5/24 10:00,302,0.016556291
4426565,4930157,Algorithms,374,CS,4513,1087238,Chandra Chekuri,0,Chandra Chekuri,1087238,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4930157,13194814,"CS 374: Algorithms &amp; Models of Computation,Spring 2015NP CompletenessLecture 23November 19, 2015Chandra &amp; Lenny (UIUC)CS3741Spring 20151 / 37Part INP-CompletenessChandra &amp; Lenny (UIUC)CS3742Spring 20152 / 37P and NP and Turing Machines1",1/25/16 8:19,65,32a61d58d4ea4e696fcd91d6a9eadbec05adcde2,TRUE,FALSE,https://www.coursehero.com/file/13194814/24-npc/,24-npc,49,notes,Notes,1.00E+14,detree,3/5/24 10:00,2962,0.016542876
4426565,4738752,Algorithms,374,CS,4513,253883,CHANDRACHEKURI,0,CHANDRACHEKURI,253883,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4738752,12961067,"CS 374: Algorithms &amp; Models of Computation,Fall 20153-Color, Circuit-SAT and SATLecture 24December 1, 2015Chandra &amp; Manoj (UIUC)CS3741Fall 20151 / 57RecapNP: languages that have non-deterministic polynomial timealgorithmsChandra &amp; Manoj (UIUC",12/12/15 18:16,85,5b018076a7a610c1e04c619b73544a4b80a9c2f7,TRUE,FALSE,https://www.coursehero.com/file/12961067/25-3color-Cook-Levin/,25-3color-Cook-Levin,48,notes,Notes,1.00E+14,jcross0204,3/5/24 10:00,3006,0.015968064
4426565,10266909,Algorithm,374,CS,4513,107005,Kalbarczyk,0,Kalbarczyk,107005,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2019,10266909,10463493,"CS 374Lab 13 October 15Fall 2014Recall the class scheduling problem described in lecture on Tuesday. We are given two arrays S[1 . n]and F [1 . n], where S[i] &lt; F [i] for each i, representing the start and nish times of n classes. Your goalis to nd t",12/17/14 3:50,1,ae6d566f16bdb10b0c68ffd5ab9f8f74c4f8f91f,FALSE,FALSE,https://www.coursehero.com/file/10463493/lab-10-15/,lab-10-15,52,lab,Lab,1.00E+14,ricky.zou,3/5/24 10:00,3366,0.015448604
4426565,4953738,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2016,4953738,13450524,"Models of ComputationLecture 7: Universal Models [Fa14]Caveat lector: This note is not even a first draft, but more of a rough sketch, with manytopics still to be written and/or unwritten. But the semester is over, so its time to put it down.Please se",2/21/16 15:59,8,be036b9c5e4a11a7a21886adb58f5850e1c4c217,TRUE,FALSE,https://www.coursehero.com/file/13450524/07-universal/,07-universal,45,notes,Notes,1.00E+14,zhby99,3/5/24 10:00,2935,0.015332198
4426565,4426565,Algorithms,374,CS,4513,1910352,"Pitt,L",0,"Pitt,L",1910352,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2015,4426565,195825508,"1. A sequence A = a1,02, . ,an is a supersequence of a sequence B = b1,b2, . ,bm ifand only if B is a subsequence of A. More formally A is a supersequence of B if thereexist indices 1 &lt; i1 &lt; i2 . &lt; im &lt; n such that Ai = 61, di = b2,. . ,am = bm. Asequ",3/19/23 4:15,3,2df284ed2d733519e18916c003eace119d84f61a,FALSE,FALSE,https://www.coursehero.com/file/195825508/Work7docx/,Work7.docx,5,,,1.00E+14,stemuserelementary,3/5/24 10:00,352,0.014204545
5061224,5061224,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/5061224-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2014,5061224,33793855,"CS 374: Algorithms and Models of Computation, Spring 2014Midterm 2 March 10, 2014Name:NetID:#Score12345TotalMax101520151070Grader Dont panic! Please print your name and your NetID in the boxes above. This is a closed-book, closed-not",10/2/18 7:59,9,fa711f7fc3ad42a11c4f1cd38565bd589519395e,TRUE,FALSE,https://www.coursehero.com/file/33793855/2014-midterm2pdf/,2014-midterm2.pdf,28,test_prep,Test prep,1.00E+14,willrhee00,3/5/24 10:00,1981,0.014134276
4426565,4426565,Algorithms,374,CS,4513,1910352,"Pitt,L",0,"Pitt,L",1910352,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2015,4426565,20963039,"Midterm I. (22C:135, Spring 2012)Total points = 100(close book and notes, except one sheet of notes)1. (25) Prove that for any regular languages A and B,L1 = cfw_xR y | x A, y Bis also regular, where xR is the reversal of x. Prove thatL2 = cfw_xR yx",3/10/17 10:48,2,b6bdb13569083cfc2e9aae027dc29d6e17ba6380,TRUE,FALSE,https://www.coursehero.com/file/20963039/mid1S12ans/,mid1S12ans,36,test_prep,Test prep,1.00E+14,walisssss,3/5/24 10:00,2552,0.014106583
4426565,4426565,Algorithms,374,CS,4513,1910352,"Pitt,L",0,"Pitt,L",1910352,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2015,4426565,20997099,"CS 374: Algorithms &amp; Models of Computation,Spring 2017More Dynamic ProgrammingLecture 14March 9, 2017Chandra Chekuri (UIUC)CS3741Spring 20171 / 42What is the running time of the following?Consider computing f (x, y ) by recursive function + mem",3/12/17 5:30,78,7dc656cf782e9f1fe1a8110aedba88c768d13aef,TRUE,FALSE,https://www.coursehero.com/file/20997099/14-more-dp/,14-more-dp,35,notes,Notes,1.00E+14,sadmonkey,3/5/24 10:00,2550,0.01372549
5061224,5061224,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/5061224-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2014,5061224,38395445,"""CS/ECE "": Algorithms and Models of Computation, Spring Midterm  - April , Name:NetID:SectionBCDEFGHJKLTime am am  noon pm pm pm pm pm pm pmRoom       #Score",2/27/19 17:25,7,7c34902ce95e85ad69df4700cbeb8dfcf7981517,FALSE,FALSE,https://www.coursehero.com/file/38395445/sp2017midterm2/,sp2017midterm2,25,test_prep,Test prep,1.00E+14,bafei,3/5/24 10:00,1833,0.013638843
4426565,4953738,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2016,4953738,13450519,"Models of ComputationLecture 4: Nondeterministic Automata [Fa14]Caveat lector! This is the rst edition of this lecture note. Some topics are incomplete, andthere are almost certainly a few serious errors. Please send bug reports and suggestions tojeff",2/21/16 15:59,15,de595b508582cb8850167716691ec51354321d71,FALSE,FALSE,https://www.coursehero.com/file/13450519/04-nfa/,04-nfa,40,notes,Notes,1.00E+14,zhby99,3/5/24 10:00,2935,0.01362862
5061224,5061224,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/5061224-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2014,5061224,36452298,"CS 374: Algorithms and Models of Computation, Fall 2015Final Exam December 11, 2015Name:NetID:SectionABCDEFGHIJTime9am 10am 11am 12 noon 1pm 1pm 2pm 2pm 3pm 3pmRoom 1304 1304 130413041304 1105 1304 1105 1304 1105#Score123456Tot",12/13/18 16:27,11,b17b1f33f32eaf11796abc90592a974f3891bbc9,TRUE,FALSE,https://www.coursehero.com/file/36452298/fa15-finalpdf/,fa15-final.pdf,26,test_prep,Test prep,1.00E+14,shootforthemoon4,3/5/24 10:00,1909,0.013619696
5061224,5151027,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/5061224-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2016,5151027,14134464,"Lecture 3: Finite-State Machines [Fa14]AlgorithmsCaveat lector! This is the first edition of this lecture note. A few topics are missing, and there arealmost certainly a few serious errors. Please send bug reports and suggestions to jeffe@illinois.edu.",4/25/16 21:52,18,8053b8b332fed08aa08ff6b9955739130e3b5fda,TRUE,FALSE,https://www.coursehero.com/file/14134464/03-automata/,03-automata,39,notes,Notes,1.00E+14,FenglingW,3/5/24 10:00,2871,0.013584117
4426565,28302373,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28302373,202476732,tome work 2 Question IJens4Jerry LivAndrew ChenWangwarren 121110 1aandrew451Since theExplanationb010prefix does not matter weand anything after it11 10 10Explanationcanit just has to end toputanything before111if the string scares,5/8/23 18:56,2,d7e6701346e45281358cf8cc01c4d737be5d1e1c,FALSE,FALSE,https://www.coursehero.com/file/202476732/HW2-Question-1pdf/,HW2_Question_1.pdf,4,,,1.00E+14,EarlTitanium11034,3/5/24 10:00,302,0.013245033
4426565,4426565,Algorithms,374,CS,4513,1910352,"Pitt,L",0,"Pitt,L",1910352,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2015,4426565,11105766,"AlgorithmsLecture 3: Backtracking [Fa14]Tis a lesson you should heed,Try, try again;If at rst you dont succeed,Try, try again;Then your courage should appear,For, if you will persevere,You will conquer, never fear;Try, try again. Thomas H. Palme",4/1/15 11:26,12,34b8ae8216d80a596bf05842b434a05e20baa150,FALSE,FALSE,https://www.coursehero.com/file/11105766/13-backtracking/,13-backtracking,43,notes,Notes,1.00E+14,hkim0321,3/5/24 10:00,3261,0.013186139
4426565,4738752,Algorithms,374,CS,4513,253883,CHANDRACHEKURI,0,CHANDRACHEKURI,253883,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4738752,12936458,"CS 374Lab 17 October 28 SolutionsFall 20151. Suppose we are given both an undirected graph G with weighted edges and a minimum spanningtree T of G. In all cases, the input to your algorithm is the edge e and its new weight; youralgorithms should modi",12/9/15 22:58,2,79b348fb398eccc6d45b8a6f0fd36208d35c4273,TRUE,FALSE,https://www.coursehero.com/file/12936458/lab17-mst-sol/,lab17-mst-sol,39,lab,Lab,1.00E+14,jcross0204,3/5/24 10:00,3009,0.012961117
4426565,4953738,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2016,4953738,14042368,"CS 374 Lab 4: Nondeterministic Finite AutomataDate: January 28, 2016.Problem 1. [Category: Design] Design an NFA for the set of strings that consist of 01 repeated one ormore times, or 010 repeated one or more times.Solution: The NFA for this problem ",4/18/16 19:26,2,9bd8db3bd99070fa21e5f904fec9e5593464346e,TRUE,FALSE,https://www.coursehero.com/file/14042368/lab04Sol/,lab04Sol,37,lab,Lab,1.00E+14,dyjhhh,3/5/24 10:00,2878,0.01285615
4426565,4426565,Algorithms,374,CS,4513,1910352,"Pitt,L",0,"Pitt,L",1910352,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2015,4426565,14438733,"Nondeterministic Finite AutomataMahesh Viswanathan1Introducing NondeterminismConsider the machine shown in Figure 1. Like a DFA it has finitely many states and transitions labeled bysymbols from an input alphabet (in this case cfw_0, 1). However, it ",5/26/16 9:57,8,73a368d4b65f9fa5169c4976ce8e680e4e3b96af,TRUE,FALSE,https://www.coursehero.com/file/14438733/NFAnotes/,NFAnotes,36,notes,Notes,1.00E+14,andreslamp,3/5/24 10:00,2840,0.012676056
4426565,4953738,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2016,4953738,13450526,"Models of ComputationLecture 8: Undecidiability [Fa14]Caveat lector: This is the zeroth (draft) edition of this lecture note. Please send bug reportsand suggestions to jeffe@illinois.edu.I said in my haste, All men are liars. Psalms 116:11 (King Jame",2/21/16 15:59,18,4e77909022cd699aae94f759d035b583c8030b90,TRUE,FALSE,https://www.coursehero.com/file/13450526/08-undecidable/,08-undecidable,37,notes,Notes,1.00E+14,zhby99,3/5/24 10:00,2935,0.012606474
4426565,10266909,Algorithm,374,CS,4513,107005,Kalbarczyk,0,Kalbarczyk,107005,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2019,10266909,10463498,"CS 374Lab 17 October 29Fall 20141. A looped tree is a weighted, directed graph built from a binary tree by adding an edge from everyleaf back to the root. Every edge has non-negative weight.51641780231942714A looped tree.(a) How much tim",12/17/14 3:50,1,c58105b77b9c40e00160a5d9c7c7c3cd99f395c0,FALSE,FALSE,https://www.coursehero.com/file/10463498/lab-10-29/,lab-10-29,42,lab,Lab,1.00E+14,ricky.zou,3/5/24 10:00,3366,0.012477718
4426565,4738752,Algorithms,374,CS,4513,253883,CHANDRACHEKURI,0,CHANDRACHEKURI,253883,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4738752,12936459,"CS 374Lab 15 October SolutionsFall 20151. Given a directed graph G = (V, E) with non-negative edge lengths (e), e E and a node s V ,describe an algorithm to nd the length of a shortest cycle containing the node s.Solution: A shortest cycle containing",12/9/15 22:58,3,335bd6721405951b83afe2578e43a0e71d5fb9b3,TRUE,FALSE,https://www.coursehero.com/file/12936459/lab15-shortest-paths-sol/,lab15-shortest-paths-sol,37,lab,Lab,1.00E+14,jcross0204,3/5/24 10:00,3009,0.012296444
4426565,4953738,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2016,4953738,13271320,"CS 374 Lab 2: Regular Expressions and Deterministic FiniteAutomataDate: January 22, 2016.TAs/CAs: Remind them that Homework 1 will be relased today. Remind them to read instructions onhow to submit homework from course website.Visit http:/automatatut",2/2/16 12:13,4,6e64f87c1d1bc9b8c1977fb35a43f5f1c4652c39,TRUE,FALSE,https://www.coursehero.com/file/13271320/lab02Sol/,lab02Sol,36,lab,Lab,1.00E+14,haitips,3/5/24 10:00,2954,0.012186865
4426565,4930157,Algorithms,374,CS,4513,1087238,Chandra Chekuri,0,Chandra Chekuri,1087238,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4930157,13194818,"AlgorithmsLecture : Turing Machines [Fa]Caveat lector: This is the zeroth (draft) edition of this lecture note. In particular, some topics stillneed to be written. Please send bug reports and suggestions to jeffe@illinois.edu.Think globally, act local",1/25/16 8:19,17,239231495d10b81a46a3549fcfcd14e82194a4f6,FALSE,FALSE,https://www.coursehero.com/file/13194818/36-turing-machines/,36-turing-machines,36,notes,Notes,1.00E+14,detree,3/5/24 10:00,2962,0.01215395
5061224,5151027,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/5061224-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2016,5151027,13900356,"CS 374: Algorithms and Models of Computation, Fall 2015Midterm 1 September 28, 2015Name:NetID:SectionABCDEFGHIJTime9am 10am 11am 12 noon 1pm 1pm 2pm 2pm 3pm 3pmRoom 1304 1304 130413041304 1105 1304 1105 1304 1105#Score1234567T",4/4/16 17:07,9,6654000deaf32aafe0cd496a9f434871d5cc8e2d,TRUE,FALSE,https://www.coursehero.com/file/13900356/midterm1-prac/,midterm1-prac,35,test_prep,Test prep,1.00E+14,JiayuC1,3/5/24 10:00,2892,0.012102351
4426565,28302373,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28302373,196905308,"""CS/ECE 374 A"": Algorithms &amp; Models of Computation, Spring 2023Midterm 1  Feb 20, 2023Name:NetID: Please clearly PRINT your name and your NetID in the boxes above. This is a closed-book but you are allowed a 1 page (2 sides) hand written cheat she",3/26/23 22:54,7,e335446310fc6a7944b16de1d85aba3928903021,FALSE,FALSE,https://www.coursehero.com/file/196905308/midterm1pdf/,midterm1.pdf,4,,,1.00E+14,BailiffFang10172,3/5/24 10:00,345,0.011594203
5061224,5151027,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/5061224-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2016,5151027,14247965,"CS 374 Lab 23: Reductions and NP-CompletenessDate: April 22, 2016.Announcement: Conflict final will be held between 1:30pm and 4:30pm on May 10, 2016. If you need totake the conflict final exam, you need to inform us by end of today.Problem 1. [Catego",5/6/16 23:46,2,2ae13dda8db8a66924afce37ed2085c688b49735,TRUE,FALSE,https://www.coursehero.com/file/14247965/lab24Sol/,lab24Sol,33,lab,Lab,1.00E+14,FenglingW,3/5/24 10:00,2860,0.011538462
4426565,4953738,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2016,4953738,14042372,"AlgorithmsLecture 3: Finite-State Machines [Fa14]Caveat lector! This is the first edition of this lecture note. A few topics are missing, and there arealmost certainly a few serious errors. Please send bug reports and suggestions to jeffe@illinois.edu.",4/18/16 19:26,18,9a314667281ba35767f698cf6f62d51907d20939,TRUE,FALSE,https://www.coursehero.com/file/14042372/03-automata-copy/,03-automata copy,33,notes,Notes,1.00E+14,dyjhhh,3/5/24 10:00,2878,0.011466296
5061224,5061224,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/5061224-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2014,5061224,168557364,"Given three sorted arrays [1...], [1...] and [1...] ofdistinct real numbers, deciding if there is , such that [] +[] = [] can be done in O(n2 )Given a directed graph with vertices and  edges,deciding if there is a simple path (i.e., a path that cannot visi",9/25/22 20:56,2,286a88deff1709eb7cf23a4203372497a482dca0,TRUE,FALSE,https://www.coursehero.com/file/168557364/CS-374-m2-cheatsheetpdf/,CS 374 m2 cheatsheet.pdf,6,,,1.00E+14,aniruddhgpai,3/5/24 10:00,527,0.011385199
5061224,5061224,Algorithms,374,CS,4513,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/5061224-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2014,5061224,168557163,,9/25/22 20:56,1,391ec6797a141c5b4bca4f212a70b606987e9862,FALSE,FALSE,https://www.coursehero.com/file/168557163/CheatSheet3-CS-374pdf/,CheatSheet3 CS 374.pdf,6,,,1.00E+14,aniruddhgpai,3/5/24 10:00,527,0.011385199
4426565,4738752,Algorithms,374,CS,4513,253883,CHANDRACHEKURI,0,CHANDRACHEKURI,253883,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4738752,12961051,"CS 374: Algorithms &amp; Models of Computation,Fall 2015Backtracking andMemoizationLecture 10September 29, 2015Chandra &amp; Manoj (UIUC)CS3741Fall 20151 / 35RecursionReduction:Reduce one problem to anotherRecursionA special case of reduction1red",12/12/15 18:16,56,bcc32b8fe973fa13807ec2159b36e59268686874,TRUE,FALSE,https://www.coursehero.com/file/12961051/10-backtracking-memoization/,10-backtracking-memoization,34,notes,Notes,1.00E+14,jcross0204,3/5/24 10:00,3006,0.011310712
4426565,4738752,Algorithms,374,CS,4513,253883,CHANDRACHEKURI,0,CHANDRACHEKURI,253883,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4738752,12936467,CS 374Lab 25 December 4 SolutionsFall 20151. Recall that Lu = cfw_M #w | M (w) accepts is not decidable. In class we showed reductions from Luto various languages L to show that L was undecidable. One of the languages shown undecidablewas the halting,12/9/15 22:58,3,d16a210b2612d084867dbfe63661d94cefe644e0,TRUE,FALSE,https://www.coursehero.com/file/12936467/lab25-undecidability-rices-theorem-sol/,lab25-undecidability-rices-theorem-sol,34,lab,Lab,1.00E+14,jcross0204,3/5/24 10:00,3009,0.011299435
4426565,4738752,Algorithms,374,CS,4513,253883,CHANDRACHEKURI,0,CHANDRACHEKURI,253883,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",1,Fall,1,2015,4738752,12936454,"CS 374Lab 12 Oct 9Fall 20151. We have n jobs J1 , J2 , . . . , Jn which we need to schedule on a machine. Each job Ji has aprocessing time t i and a weight w i . A schedule for the machine is an ordering of the jobs.Given a schedule, let Ci denote th",12/9/15 22:58,3,d2eb927f94da39c58732e1a33a9e3f60332550d9,TRUE,FALSE,https://www.coursehero.com/file/12936454/lab12-greedy-sol/,lab12-greedy-sol,34,lab,Lab,1.00E+14,jcross0204,3/5/24 10:00,3009,0.011299435
4426565,4426565,Algorithms,374,CS,4513,1910352,"Pitt,L",0,"Pitt,L",1910352,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/4426565-CS374/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2015,4426565,181518023,"ECE 374 BLab 2 - DFAs - SolutionsFall 2022Describe deterministic finite-state automata that accept each of the following languages over thealphabet  = {0, 1}. Describe briefly what each state in your DFAs means.1. All strings containing the substrin",12/1/22 0:41,9,9e9b43d7527c9ae441ac9d04904c309f622eca30,TRUE,FALSE,https://www.coursehero.com/file/181518023/lab2-dfas-solpdf/,lab2-dfas-sol.pdf,5,,,1.00E+14,uhohha,3/5/24 10:00,460,0.010869565
