course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_string,user_id,username
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575184,"CS21Decidability and TractabilityLecture 16February 12, 2020February 12, 2020CS21 Lecture 161Outline...on to Complexity Extended Church-Turing Thesis The complexity class P Examples of problems in PFebruary 12, 2020CS21 Lecture 162Time c",5/10/21 8:51,21,4f4f8dddd95348401d524853656d2c811f60e11a,FALSE,FALSE,https://www.coursehero.com/file/92575184/lec16pptx/,lec16.pptx,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575182,CS 21Decidability and TractabilityWinter 2020Final Exam SolutionsPosted: March 27If you have not yet turned in the Finalyou should not consult these solutions.0-10-21. (a) L is in PSPACE via the following recursive algorithm. In general we are g,5/10/21 8:52,5,aba7fb7587836506a3add8e109deeb3823bce77e,FALSE,FALSE,https://www.coursehero.com/file/92575182/soln-finalpdf/,soln-final.pdf,65,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575171,"CS21Decidability and TractabilityLecture 7January 22, 2020January 22, 2020CS21 Lecture 71Outlineproof of the CFL Pumping Lemmadeterministic PDAsdeciding CFLsTuring Machines and variantsJanuary 22, 2020CS21 Lecture 72Pumping Lemma ",5/10/21 8:50,28,310565b472f3df0754d932c8d4646e278e49b9e7,FALSE,FALSE,https://www.coursehero.com/file/92575171/lec7pptx/,lec7.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575168,"Outline the complexity class NPCS21Decidability and Tractability- alternate characterization of NP- 3-SAT is NP-complete- NP-complete problems: independent set,vertex cover, cliqueLecture 19February 21, 2020February 21, 2020CS21 Lecture 191F",5/10/21 8:51,4,f2fcb2130a559883d7ba8b6752c3f79c217e26d8,FALSE,FALSE,https://www.coursehero.com/file/92575168/lec19pdf/,lec19.pdf,2,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575161,"CS21Decidability and TractabilityLecture 2January 8, 2020January 8, 2020CS21 Lecture 21OutlineFinite AutomataNondeterministic Finite AutomataClosure under regular operationsNFA, FA equivalenceJanuary 8, 2020CS21 Lecture 22FA diagr",5/10/21 8:50,29,f08669b93d372a0905fa336ce3863edbf3cd40dc,TRUE,FALSE,https://www.coursehero.com/file/92575161/lec2pptx/,lec2.pptx,2,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575152,"Grades so far An idea of eventual scale:February 8, 2019CS21 Lecture 14100A+96.5A89.5A86.5B+83.5B78.5B73.5C+69.5C65.5C61.5D+56.5D51.5E/F96-10089-9585-8879-8474-7870-7366-6963-6657-6253-5647-52&lt;47A+AAB+BBC+CCD+DE/F98-10",5/10/21 8:51,6,6a6e97bc2eff142e35c1c392387ff5b3d8741ff3,FALSE,FALSE,https://www.coursehero.com/file/92575152/lec14pdf/,lec14.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575142,"CS21Decidability and TractabilityLecture 12February 3, 2020February 3, 2020CS21 Lecture 121Outlinemany-one reductionsundecidable problems--computation historiessurprising contrasts betweendecidable/undecidableRice's TheoremPost Co",5/10/21 8:51,21,9fb1b7a76b6c6bb41dd63d785f05f21822ce7916,FALSE,FALSE,https://www.coursehero.com/file/92575142/lec12pptx/,lec12.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575123,"CS21Decidability and TractabilityLecture 9January 27, 2020January 27, 2020CS21 Lecture 91OutlineTuring Machines and variants--multitape TMsnondeterministic TMsChurch-Turing ThesisJanuary 27, 2020CS21 Lecture 92Deciding and Recognizi",5/10/21 8:50,25,291780a21e551407755369d01ea593edf27e9995,FALSE,FALSE,https://www.coursehero.com/file/92575123/lec9pptx/,lec9.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575122,"OutlineCS21Decidability and TractabilityLecture 13February 5, 2020February 5, 2020CS21 Lecture 131Rice's TheoremPost Correspondence Problembeyond RE and co-REFebruary 5, 2020Rice's Theorem- TM accepts string w- TM halts on input w- TM",5/10/21 8:51,5,7dcbf5468fcb169d4371a4e275c762bf64a03290,TRUE,FALSE,https://www.coursehero.com/file/92575122/lec13pdf/,lec13.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575120,"Outline the complexity class NPCS21Decidability and Tractability- alternate characterization of NP- 3-SAT is NP-complete- NP-complete problems: independent set,vertex cover, cliqueLecture 18February 19, 2020February 20, 2020CS21 Lecture 181A",5/10/21 8:51,6,ce41e0ab7e40ff34a06d1b8db3719d1c930d81a2,FALSE,FALSE,https://www.coursehero.com/file/92575120/lec18pdf/,lec18.pdf,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575119,"Outline The complexity class PSPACECS21Decidability and Tractability- a PSPACE-complete problem- PSPACE and 2-player games challenges to the extended Church-TuringThesisLecture 25March 6, 2020March 6, 2020CS21 Lecture 25- randomized computat",5/10/21 8:51,4,4234fcd2a88b01120543a08dfaa5d4b81145fc89,FALSE,FALSE,https://www.coursehero.com/file/92575119/lec25pdf/,lec25.pdf,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575105,"Outline The complexity classes P, EXP Time Hierarchy Theorem hardness and completenessCS21Decidability and Tractability- an EXP-complete problem the complexity class NPLecture 17February 14, 2020February 14, 2020CS21 Lecture 17- alternate ",5/10/21 8:51,7,1d07f79a1364ebd19322424b66c633222632f526,FALSE,FALSE,https://www.coursehero.com/file/92575105/lec17pdf/,lec17.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575096,"CS21Decidability and TractabilityLecture 5January 15, 2020January 15, 2020CS21 Lecture 51OutlinePushdown AutomataContext-Free Grammars and Languagesequivalence of NPDAs and CFGsnon context-free languagesJanuary 15, 2020CS21 Lecture 5",5/10/21 8:50,20,7e7f91f95e72cab23faca8a5aa8cf118624c0524,FALSE,FALSE,https://www.coursehero.com/file/92575096/lec5pptx/,lec5.pptx,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575084,"Outline The complexity class coNPCS21Decidability and Tractability The complexity class coNP  NPLecture 23March 2, 2020March 2, 2020CS21 Lecture 231March 2, 2020coNPxLxLxLqrejectMarch 2, 2020 language L is in coNP iff its complemen",5/10/21 8:51,3,7f760ab1198c4374893356fc121bf22269e8ef41,FALSE,FALSE,https://www.coursehero.com/file/92575084/lec23pdf/,lec23.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575077,"OutlineCS21Decidability and Tractability--Lecture 12February 3, 2020February 3, 2020CS21 Lecture 12many-one reductionsundecidable problems1computation historiessurprising contrasts betweendecidable/undecidableRice's TheoremPost Cor",5/10/21 8:51,4,7ad522fe76c94b1aa399dc1bff7a89e3adab2ff0,FALSE,FALSE,https://www.coursehero.com/file/92575077/lec12pdf/,lec12.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575071,"OutlineCS21Decidability and TractabilityLecture 11January 31, 2020January 31, 2020RE and co-REreductionsmany-one reductionsundecidable problems--CS21 Lecture 111computation historiessurprising contrasts betweendecidable/undecidable",5/10/21 8:50,6,693f077b759c8444c00f8cc167120a2eb486f3d8,FALSE,FALSE,https://www.coursehero.com/file/92575071/lec11pdf/,lec11.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575069,"OutlineCS21Decidability and TractabilityCS21 Lecture 8Turing Machines and variants--Lecture 8January 24, 2020January 24, 2020deciding CFLs1multitape TMsnondeterministic TMsChurch-Turing ThesisJanuary 24, 2020CS21 Lecture 8Deciding C",5/10/21 8:50,5,62ce7d81caaa27190e047a5935e0314b09291b09,FALSE,FALSE,https://www.coursehero.com/file/92575069/lec8pdf/,lec8.pdf,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575068,"Outline NP-complete problems: Hamilton path andcycle,Traveling Salesperson ProblemCS21Decidability and Tractability NP-complete problems: Subset SumLecture 21February 26, 2020February 26, 2020CS21 Lecture 21 NP-complete problems: NAE-3-SAT an",5/10/21 8:51,5,65cce16faefef14588209d78c62b7f8d815117d9,FALSE,FALSE,https://www.coursehero.com/file/92575068/lec21pdf/,lec21.pdf,3,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575062,"OutlineCS21Decidability and Tractability...on to Complexity Extended Church-Turing Thesis The complexity class P Examples of problems in PLecture 16February 12, 2020February 12, 2020CS21 Lecture 161February 12, 2020Time complexity Recall:",5/10/21 8:51,4,c934e99bb2288654e0a2af22b72791798d93257f,FALSE,FALSE,https://www.coursehero.com/file/92575062/lec16pdf/,lec16.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575061,"OutlineCS21Decidability and TractabilityLecture 3January 10, 2020January 10, 2020CS21 Lecture 31NFA, FA equivalenceRegular ExpressionsFA and Regular ExpressionsPumping LemmaJanuary 10, 2020NFA, FA equivalenceCS21 Lecture 32NFA, FA ",5/10/21 8:50,6,5b49e6a7b4fcc6ae228ea5573fd5c7b8f527052b,FALSE,FALSE,https://www.coursehero.com/file/92575061/lec3pdf/,lec3.pdf,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575060,"OutlineCS21Decidability and TractabilityLecture 2January 8, 2020January 8, 2020CS21 Lecture 21Finite AutomataNondeterministic Finite AutomataClosure under regular operationsNFA, FA equivalenceJanuary 8, 2020CS21 Lecture 2FA diagrams",5/10/21 8:50,5,a429af99e9d59ac99c88714e7b6ad878e8bcad6d,TRUE,FALSE,https://www.coursehero.com/file/92575060/lec2pdf/,lec2.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575056,"OutlineCS21Decidability and TractabilityLecture 7January 22, 2020January 22, 2020CS21 Lecture 71proof of the CFL Pumping Lemmadeterministic PDAsdeciding CFLsTuring Machines and variantsJanuary 22, 2020Pumping Lemma for CFLsProof: con",5/10/21 8:50,5,4d8744eacd3ab3aa1e035273162529b2fdd600c2,FALSE,FALSE,https://www.coursehero.com/file/92575056/lec7pdf/,lec7.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575055,"OutlineCS21Decidability and TractabilityLecture 10January 29, 2020January 29, 2020CS21 Lecture 101Church-Turing Thesisdecidable, RE, co-RE languagesthe Halting Problemreductionsmany-one reductionsJanuary 29, 2020CS21 Lecture 102 W",5/10/21 8:50,4,c29a24577330743ce1e17181563f921097703795,FALSE,FALSE,https://www.coursehero.com/file/92575055/lec10pdf/,lec10.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575052,"OutlineCS21Decidability and TractabilityLecture 1January 6, 2020January 6, 2020CS21 Lecture 11administrative stuffmotivation and overview of the courseproblems and languagesFinite AutomataJanuary 6, 2020Administrative Stuff No progr",5/10/21 8:50,4,32b9af3f35507356eb9ba32854517117f12e3492,FALSE,FALSE,https://www.coursehero.com/file/92575052/lec1pdf/,lec1.pdf,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575037,"CS 21Decidability and TractabilityWinter 2020FinalOut: March 11Due: March 18, 1pmThis is the final exam. You may consult only the course notes and text (Sipser). You may notcollaborate. There are 5 problems on two pages. Please attempt all problems",5/10/21 8:50,2,a25f85e5baacf8c547a5d76aa4cd6ae3d90cf23f,FALSE,FALSE,https://www.coursehero.com/file/92575037/finalpdf/,final.pdf,45,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575495,"CS21Decidability and TractabilityLecture 26March 9, 2020March 9, 2020CS21 Lecture 261Outline• challenges to the extended Church-TuringThesis- randomized computation(course summary and review)- quantum computationMarch 9, 2020CS21 Lecture 26",5/10/21 8:51,63,2081b4ba955d7786abeca4796ccdca03cbadc789,TRUE,FALSE,https://www.coursehero.com/file/92575495/lec26pptx/,lec26.pptx,2,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575494,"CS21Decidability and TractabilityLecture 27March 11, 2020March 11, 2020CS21 Lecture 271Outline• challenges to the extended Church-TuringThesis- randomized computation- quantum computationMarch 11, 2020CS21 Lecture 272Extended Church-Turin",5/10/21 8:51,28,e557705a4616bf25b16b1f4899599ad0cbfc60ba,FALSE,FALSE,https://www.coursehero.com/file/92575494/lec27pptx/,lec27.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575458,"CS21Decidability and TractabilityLecture 3January 10, 2020January 10, 2020CS21 Lecture 31Outline•NFA, FA equivalence••Regular ExpressionsFA and Regular Expressions•Pumping LemmaJanuary 10, 2020CS21 Lecture 32NFA, FA equivalence•Theor",5/10/21 8:50,35,76f7057a3dd1fdd48e5ee0b1989bb65360e0394e,TRUE,FALSE,https://www.coursehero.com/file/92575458/lec3pptx/,lec3.pptx,1,,,1.00001E+14,MegaLarkPerson48
